Matt and Michael Alaimo to attend #Rutgers' Sunday wrestling clash versus No. 3 #OklahomaState at the RAC #NJFootball @HSSportsNJ #RFootball #B1G #UCLA https://www.nj.com/rutgersfootball/index.ssf/2019/01/matt_and_mike_alaimo_to_attend_rutgers_sunday_clas.htmlÂ â€_,1/13/2019
ATTENTION EVERYONE: BOSCO RUGBY IS IN THE FIRST EVER HIGH SCHOOL STATE CHAMPIONSHIP WE NEED FULL SUPPORT KICK OFF IS AT 12:30 at #UCLA   PLEASE RETWEET AND GET THE WORD OUT pic.twitter.com/omhYWugqLc,3/8/2019
#UCLA gets a chance to make its pitch to long-time #USC commit Puka Nacua on his official visit to campus this week. He previews the trip to Westwood here: https://247sports.com/Article/College-Football-Recruiting-Puka-Nacua-previews-official-visit-to-UCLA-128455515Â â€_ (VIP)pic.twitter.com/scQl5CBIBM,1/29/2019
Amazing Aerial Photo Of Two F/A-18F #SuperHornet over @RoseBowlStadium before the #USC vs #UCLA Game. We can't wait to see the photos from tomorrow's flyover.  #Flyover @westcoastaerial @PasadenaGov @NAS_Lemoore @USNavy @cencio4https://theaviationist.com/2018/12/31/take-a-look-at-this-amazing-aerial-photo-of-two-f-a-18f-super-hornets-doing-the-usc-vs-ucla-game-flyover/Â â€_,12/31/2018
Exclusive: #UConn DE transfer and former Colerain standout Darrian Beavers discusses making the decision to return home to #Cincinnati and saying no to #Minnesota and #UCLA (FREE): https://247sports.com/college/cincinnati/Board/39/Contents/Exclusive-Darrin-Beavers-Talks-Cincinnati-Transfer-128243869/Â â€_pic.twitter.com/Rz60pwiaXW,1/24/2019
#UCLAâ€™s gymnastics audience is younger and more energetic than its football and basketball crowds and itâ€™s not even close. @latbbolch might have written it in jest but itâ€™s true: this is a gymnastics school.,2/16/2019
"Sending positive supportive thoughts to you and @BubbBolden Of course my wish is to see Bubba ripping it up in S&G, however will always respect his choice!! #FightOn #USC",12/31/2018
Charles White and #USC vs. Michigan in 1979 Rose Bowl pic.twitter.com/6kip05bpIw,1/1/2019
"#USC wanted to have its cake and eat it too. If Kliff Kingsbury is so much your guy you're going to deny him a chance to interview for an #NFL head coaching job, why didn't you just hire him to be your head coach?",1/7/2019
#USC OL Target Enokk Vimahi (@enokkvimahi) â€” No. 71 â€” going through early drills at the All-American Bowl here in San Antonio.pic.twitter.com/vVsnM2fveB,1/1/2019
"Orange Lutheran (Calif.) WR Kyle Ford just announced his commitment to #USC, adds to loaded WR corp for the #Trojans",1/5/2019
One of the best we ever covered at #USC. Congrats Troy! https://twitter.com/USC_Athletics/status/1082299030988681216Â â€_,1/7/2019
BREAKING: 5-star ATH Bru McCoy will transfer from #USC to #HookEm. He plans to arrive in Austin next week. #FightOn.https://www.usc247.com/news/2019/1/24/mccoy-set-to-transfer-from-uscÂ â€_,1/24/2019
A nice moment between Bru McCoy and his parents after committing to #USC pic.twitter.com/6RzwjvMuaH,1/5/2019
I feel like our program is the laughing stock of college football and Swann doesnâ€™t give an F. Just the way it feels. #USC,1/24/2019
Donâ€™t you know #USC has a commitment from a 5-foot-7 QB in the 2020 class? Stop complaining! https://twitter.com/InsideUSC/status/1079937548099538946Â â€_,1/1/2019
#USC OT Chuma Edoga clearly needs work with the placement of his punch and handwork. But itâ€™s his feet that have my attention here. Edoga is having a great week. pic.twitter.com/sEu1Ubu2gg,1/23/2019
"LOVE this: Jake Olson, #USCâ€™s blind long snapper, will participate in the bench press portion of the Trojansâ€™ Pro Day on March 20 and & will raise funds to help cure the retinoblastoma cancer that took his eyesight. Go! https://pledgeit.org/jake-olson-2019",3/7/2019
#USC has offered Newport Beach (Calif.) Corona del Mar tight end Mark Redman: https://247sports.com/Player/Mark-Redman-46053505/Â â€_pic.twitter.com/jWR4r1B3l2,2/21/2019
"Wish Bubba and you all the best; sure hope to see him back in C&G, however will always respect his choice! #FightOn #USC",12/31/2018
Our @ShotgunSpr with a story on #USC running back Stephen Carr. He's now 100% and looking for a breakout season in this new offense. https://247sports.com/college/usc/Article/USC-football-Stephen-Carr-looking-forward-healthy-season-with-Mike-Jinks-Graham-Harrell-offense-129823960/Â â€_pic.twitter.com/xtqwE15Wn5,3/8/2019
#UCLA has offered Santa Ana (Calif.) Mater Dei '20 QB and #USC commit Bryce Young after visiting the Monarch campus earlier today  https://247sports.com/Player/Bryce-Young-93127/Â â€_,1/18/2019
"Reggie Bush absolutely changed the game of College Football...He was Social Media before Social Media. 

The amount of money Bush made for #USC and the #NCAA was astronomical. The precedent taken to remove his heisman is still a travesty to this Day...pic.twitter.com/o5KD4DhOyJ",1/9/2019
Former #USC quarterback @Mark_Sanchez was pulling some babysitting duty at spring practice yesterday. #FightOnpic.twitter.com/hsRcLOVxYB,3/6/2019
#USC landed the No. 1 and No. 3 players in CA today (247Sports rankings) https://twitter.com/ShotgunSpr/status/1081654200235257856Â â€_,1/5/2019
"North Texas OC Graham Harrell has emerged as a strong candidate for the #USC OC vacancy but reports of a done deal are not accurate, sources tell me.",1/28/2019
Bellflower (Calif.) St. John Bosco OL Drake Metcalf picked up an offer from #USC following an unofficial visit to campus earlier today https://twitter.com/DrakeMetcalf60/status/1098044240020422656Â â€_,2/19/2019
Drake Jackson returning punts for #USC next season? pic.twitter.com/Sx6Lwh4Y3U,1/1/2019
"Interesting quote on #USC AD Lynn Swann blocking Kingsbury from interviewing: ""Heâ€™s believed to be the first college A.D. to ever block a coach from interviewing for an NFL head-coaching job.""
https://247sports.com/college/usc/Article/Kliff-Kingsbury-USC-New-York-Jets-Arizona-Cardinals-NFL-interview-127378625/Â â€_pic.twitter.com/FV582WuHyD",1/5/2019
Mater Dei four-star cornerback Darion Green-Warren de-commits from #Oklahoma. Green-Warren sill being heavily pursued by #USC. Nod to @ChrisNTrevino and the War Room Friday.https://twitter.com/gogettadarion/status/1104111808451731456Â â€_,3/9/2019
"Five minutes after Lynn Swann took a picture with Snoop Dogg, Urban Meyer took a picture with Snoop Dogg. Theyâ€™re now talking. Where are you @BradyMcCollough? #USC pic.twitter.com/7p5pdrDrMM",2/2/2019
"#ESPN Class Rankings week from signing day 2:

1 #Alabama
2 #UGA
3 #GigEm
4 #OUDNA 
5 #Longhorns (up 4 with Bru McCoy)
6 #Oregon
7 #Michigan
8 #LSU
9 #Clemson
10 #ND
11 #Gators
12 #PennState
13 #OhioState
14 #Auburn
15 #Vols
16 #Huskies
17 #FSU
18 #SpursUp
19 #USC
20 #Arkansas",1/31/2019
#OhioState QB commit Jack Miller and #USC QB commit Bryce Young have punched their tickets to the Elite 11 Finals this summer pic.twitter.com/lgXzhRJnWQ,2/10/2019
"Santa Ana (Calif.) Mater Dei ATH Bru McCoy just announced his commitment to #USC, goes in-depth on his decision here 
https://247sports.com/Article/Five-Star-athlete-Bru-McCoy-breaks-down-his-commitment-to-USC--127370438/Â â€_pic.twitter.com/h6uPujBlIV",1/5/2019
Some good intel on new #USC OC/QB coach Graham Harrell from his old quarterbacks via @AntonioCMorales:https://theathletic.com/837318/2019/02/25/graham-harrell-usc-quarterback-expectations-north-texas/Â â€_,2/27/2019
"Long Beach Poly (Calif.) '21 DB Kamren Blanton talks early offer from #ArizonaState, will camp with both #UCLA and #USC over the summer https://247sports.com/Article/Kamren-Blanton-talks-Arizona-State-offer-will-camp-with-UCLA-and-USC-129834280/Â â€_pic.twitter.com/2kvYgqx6pc",3/7/2019
Former #TexasTech coach and current #USC offensive coordinator Kliff Kingsbury is expected to get head coaching interviews with the #Cardinals and #Jets.https://sports.yahoo.com/sources-kliff-kingsbury-get-head-coaching-interviews-jets-cardinals-232458625.htmlÂ â€_,1/1/2019
"Bru McCoy and Drake Jackson

Jackson committed signed with #USC Dec.19 & McCoy will announce his school choice Jan. 5 during the @19AllAmerican Bowl in San Antonio @USCScoop #FightOnpic.twitter.com/8Orzs1ooc9",12/31/2018
"#USC reels in 5-star WR Kyle Ford. There'd be rumblings he might flip someplace else. Trojans have some studs at receiver for Graham Harrell to work with, plus two big-time TE signees in this class.",2/6/2019
Watching from afar the most impressive player at OL DL 1-on-1s May be #USC OT Chuma Edoga #FightOn. Light feet with good amount of nasty mixed in on reps I saw.,1/22/2019
Congratulations to the women leaders at @USCMarshall and the Marshall Graduate Women in Business for putting together a terrific #InternationalWomensDay Celebration. I was honored to join you this afternoon. Fight On! #USC #USCMarshallÂ #WomenInBusinesspic.twitter.com/T2luc6jjRM,2/28/2019
"I can't believe Bru McCoy would transfer! I can't believe Kliff Kingsbury would leave! I can't believe Chris Steele would decommit!
Welcome to the Helton era! #USC",1/24/2019
"#USC defensive end signee Drake Jackson makes a HUGE jump in the @247Sports final Top247 rankings, moving up more than 150 spots (FREE): 

https://247sports.com/college/usc/Article/USC-signee-defensive-end-Drake-Jackson-final-Top247-rankings-128211748/Â â€_pic.twitter.com/3hVrRiGrKz",1/23/2019
SOURCE: Another #USC WR has entered The Transfer Portal. It's Trevon Sidney who had 7 catches for 104 yards in 2018. Has two seasons of eligibility remaining. https://bit.ly/2AGD3uW,1/25/2019
"College visits coming up :
#LSU , #UGA , #OhioState , #USC , #FloridaState , #Texas , #Oklahoma , #Rice 

@samspiegs , @TonyGerdeman , @Scott_Schrader , @MikeRoach247 , @SuperK_TFB , @JasonSwanny",1/4/2019
"Am told the Arizona Cardinals really like #USC OC Kliff Kingsbury. He has met with them before about their head coaching vacancy, per source. https://twitter.com/BruceFeldmanCFB/status/1082384243584430080Â â€_",1/8/2019
Blessed to say I have revived an offer to play football at USC. Big thanks thanks to @USCCoachHelton @CoachDrev @USCFootballNews and the rest of the staff for this opportunity.  #FightOn #USC #Pac12 @GoValorFootball @valorsportsnetpic.twitter.com/zQjLM82cbj,1/18/2019
For those hungry kids out there grinding for an opportunity. Hereâ€™s youâ€™re shot! Put your talents on display and make a name for yourself this summer! #SC19 #FightOn #USC  pic.twitter.com/hv89slGJEh,3/8/2019
"â€œYou donâ€™t coach ball, you coach people.â€ù And boy... do I love my people

#USC #PowerOfOne #forevertothee pic.twitter.com/HEeTDmZh1s",2/22/2019
"This won't be the #Trojans best class, but credit to @CoachGregBurns and the rest of the #USC staff for closing well with some intriguing defensive back talent other Pac-12 schools wanted down the stretch.",2/5/2019
Top247 CB Chris Steele says he has known where he's going to play college football for three months. Will announce on Saturday. Talks #Florida #Oklahoma #Oregon #Gamecocks and #USC at @19AllAmerican check in: https://247sports.com/Article/Top247-cornerback-Chris-Steele-recruitment-coming-to-a-close-talks-Florida-Oklahoma-South-Carolina-USC-and-Oregon-127119695/Â â€_,12/31/2018
"Had a great time checking out the #usc Alien 40th anniversary exhibit. Some really cool props and production mementos from the entire franchise. 
#alien #aliens #alien40thanniversary #usc #uscfilmschool #movies #film #props #production #conceptart #scifi #sciencefiction #horrorpic.twitter.com/mkL4Wy6Lox",2/17/2019
"For #USC fans concerned about whether or not five-star wide receiver Bru McCoy will end up with the Trojans due to the uncertainty surrounding Kliff Kingsbury, Iâ€™m told heâ€™s on campus and nearly done moving in. He starts classes tonight. https://247sports.com/college/usc/Board/102339/Contents/Just-a-heads-up-on-five-star-WR-Bru-McCoy-127461446/Â â€_ (VIP)

@247Sportspic.twitter.com/fCD4lt8Hzw",1/7/2019
5-Star @OLuFootball WR Kyle Ford. (@Ford_Kyle6) has signed his Letter of Intent with #USC #FightOnhttps://twitter.com/DaGman7/status/1093169444598104064Â â€_,2/6/2019
"Former #USC recruit Bru McCoy has signed a financial aid agreement to go to transfer to #Texas, per source. Yahoo first reported the 5-star WR's transfer.https://twitter.com/BruceFeldmanCFB/status/1088815979713437697Â â€_",1/25/2019
The Clay Helton Golf Classic will be March 25. Finally a chance for Helton to be in same location as his athletic director #USC,2/25/2019
My pleasure. Great to see two US college teams (menâ€™s & womenâ€™s) out here in Melbourne battling away. #USC #SouthCarolina @AustralianOpenhttps://twitter.com/ITACEO/status/1087516675740700673Â â€_,1/21/2019
"THE WAR ROOM: This week we share more details on #USC's new hire for the Director of On-Campus Recruiting position. Plus, we discuss where the Trojans stand with multiple 2020 prospects.

http://247sports.com/college/usc/Article/USC-Trojans-football-recruiting-lynn-swann-graham-harrell-clay-helton-jt-daniels-129370323/Â â€_pic.twitter.com/GqsaARkzDO",2/22/2019
Most experts didnâ€™t think Kliff was gonna get those NFL head  jobs...but denying the interview process to an up and coming coach is a horrible administrative error #USC,1/5/2019
"Starting 2019 with a grateful heart. 

Iâ€™m so lucky I spent time with family & friends, made new friends, joined a great church community, traveled, lost my voice at a few #USC games and made a career change from news to sports in 2018. Happy New Year! pic.twitter.com/o9iPg5e5V3",1/1/2019
"Good for USC... You shouldnâ€™t be able to sign HS kids who believe they will play for Kingsbury and let him walk right out of the door a few weeks later. If he wanted to coach in the #NFL, he didnâ€™t have to take the #USC OC job.. He couldâ€™ve waited and pursued a pro gig https://twitter.com/AdamSchefter/status/1081609339771764736Â â€_",1/5/2019
And youâ€™re a starting DT with the Dallas Cowboys with a #USC degree https://twitter.com/AntwaunWoods_/status/1090304310595014656Â â€_,1/29/2019
"I don't think anyone from the Air Raid tree is surprised Graham Harrell has risen up this quickly in coaching. He is a third-generation coach, whose father and grandfather were successful HS coaches in Texas, and Harrell ran Leach's system better than any QB ever has. #USC https://twitter.com/BruceFeldmanCFB/status/1090108583797088256Â â€_",1/28/2019
#USC WR commit Puka Nacua gets open at @19AllAmerican practice: https://247sports.com/player/puka-nacua-46039709/Â â€_pic.twitter.com/WpsKBdpDs0,1/1/2019
Take the sticks of Extra Gum (and the compliment)! #GiveExtragetextrapic.twitter.com/MPFKPIuVa6,1/7/2019
"#NFLCombine key measurements threadâ€_

26. #USC OT Chuma Edoga
Height: 6-3 4/8
Weight: 308
Hand (right): 9 2/8
Hand (left): 9 5/8
Arm: 34 6/8
Wingspan: 81 4/8",2/27/2019
The perfect fit!  #GiveExtragetextrapic.twitter.com/I8dAykSMT1,1/21/2019
"Have fun in college dude, see you in 5 months! Donâ€™t forget about me in Cali #USC  pic.twitter.com/LdSFnTbxNI",1/1/2019
"Just locked in our unofficial visit to #USC on March 9th . We are looking forward to this one #FightOn 
@Scott_Schraderpic.twitter.com/CJ7zWg8s9S",2/15/2019
#USC wide receiver commit Puka Nacua  and #Trojan wide receiver target Bru McCoy first day of All-American Bowl practices.pic.twitter.com/QN3Ct5h9EG,1/1/2019
"Alyssa Pili from Dimond HS in Alaska (#usc)  and the #40 player in the country, best 2nd half performance I have ever seen. Scored 38 of her game high 44 points in the 2nd half before fouling out",1/5/2019
"If Lynn Swann is showing a spine blocking Kliff Kingsbury's NFL interviews, why wasn't he so tough when evaluating Clay Helton? #USC",1/6/2019
Houston (Texas) safety Dorian Hewett commits to #USC as predicted this week. Nice under the radar get for the #Trojans. Hewett from No. 1 ranked North Shore running sub 10.7 100-meters.https://twitter.com/thefuture124/status/1092966683566731269Â â€_,2/5/2019
The #USC band marches in the 1975 Rose Parade pic.twitter.com/M1uK8hyEmi,1/1/2019
"Huge Week at #USC for the January Enrollees!!

QB, Kedon Slovis, WR Bru McCoy, TE Jude Wolfe, SDE Nick Figueroa (JC), DE Drake Jackson, OL Gino Quinones, LB Ralen Goforth, LB Stanley Taufoou, CB Max Williams and DB Briton Allen are officially #Trojans this week #FightOn pic.twitter.com/T34Nt4vduF",1/7/2019
#USC offers Elite Trinity Christian (MO) WR Mookie Cooper - Decommitted from #HookEm yesterday & Visiting the #Trojans today #FightOnhttps://twitter.com/uheardof5/status/1104498092299022336Â â€_,3/9/2019
"Lemme be Clear @Callmeush is MY FAMILY & whatever decision he makes is fine with me, the kid is A Scholar/Athlete and Amazing person first & foremost. Sorry things didn't work at #USC.... but that kid is Off Limits to ya'll Critiques.
#MiFamilia #GaBoysBasketball",12/31/2018
"It's not the events of your life that define you, but the MEANING you attach to those events. 

CLICK HERE TO WATCH/LISTEN!!!
http://linktr.ee/edmylettÂ 

Finding Light in the  Darkness - with @JakeOlson61 #usc #footballpic.twitter.com/bCPckT2AXm",1/16/2019
"The football world-especially #USC football fans has lost their 12th-man..He would have started on any team I coached because of his loyalty, dedication and smile-His name @garrypaskwietz-Garry passed away Sunday evening-a loss to the #TrojanFamily and football world-#WeAreSCpic.twitter.com/AViZccxMzA",1/21/2019
"Pulled up and earned an offer from #USC Congrats Mookie 
@Scott_Schraderhttps://twitter.com/uheardof5/status/1104498092299022336Â â€_",3/9/2019
"#USC 4-star WR commit Puka Nacua @AsapPuka says he isn't deterred by the #Trojans adding fellow star WRs Bru McCoy and Kyle Ford to a stacked WR class. ""No, no, I'm still committed,"" he said. Full comments, plus McCoy's input on the matter:https://usc.rivals.com/news/puka-nacua-reacts-to-usc-s-latest-wr-additions-i-m-still-committed-Â â€_",1/5/2019
"Mom, dad, and the city of El Monte, this one is for you! #Admitted #USC #MPApic.twitter.com/pwoA35V3Kr",2/26/2019
You might get to use it after all! #USC #Texashttps://twitter.com/BeverlyPham/status/1082743852354555904Â â€_,1/24/2019
#USC nabs the highest rated player on their board in Mater Dei (Calif.) five-star athlete Bru McCoy. He discusses the misconception surrounding #FightOn football this past season:  https://247sports.com/college/usc/Article/Mater-Dei-five-star-athlete-Bru-McCoy-officially-returns-from-San-Antonio-Texas-a-Trojan-127348417/Â â€_pic.twitter.com/sHD2qifPPk,1/5/2019
SOURCE: #USC is expected to hire North Texasâ€™ staffer John David Baker as an offensive analyst. He is coming with new Trojans OC Graham Harrell. They worked together at UNT.,2/11/2019
"Instant Analysis: Dan and I have the news and notes following the Trojans' second practice of spring. We discuss cornerback Greg Johnson's return, #USC's assistants making an impressive showing in their first media availability, and more. 

http://247sports.com/college/usc/Article/usc-trojans-spring-camp-practice-clay-helton-graham-harrell--129832446/Â â€_pic.twitter.com/23bmyVxw13",3/7/2019
Houston was a kicker at #USC. https://twitter.com/BruceFeldmanCFB/status/1098600522360213504Â â€_,2/21/2019
#USC's full spring practice schedule is here and all practices are going to be open to the public. https://247sports.com/college/usc/Article/USC-Football-spring-camp-schedule-2019--129472272/Â â€_pic.twitter.com/BpGCVgbBLp,2/26/2019
"What College Football national championship had the most stacked teams since the BCS era started?

#CollegeFootball #Alabama
#Clemson #Texas #OhioState #Miami #Auburn #Oregon #USC

(Year based on season, not when championship played)",12/31/2018
"Great hackathon over the weekend at #USC in LA. Amazing to see teams with no DLT experience pick it up so quickly. Big thank you to @bhaskark_la, @CCIUSC & @uscTBS for having #IOTA https://twitter.com/LewisFreiberg/status/1098234602655830016/photo/1pic.twitter.com/tRAAxOm13lÂ pic.twitter.com/E0uka3DcJL",2/20/2019
"BREAKING: #NorthTexas OC Graham Harrell just accepted the offer to become the new offensive coordinator/QB coach at #USC, per sources. The 33-year-old former NFL QB has helped UNT to Top 25 offenses the past two seasons.",1/28/2019
"I asked #USC sports information of Kliff Kingsbury has resigned as the Trojans offensive coordinator. The response I got back was: ""Heâ€™s still listed on our websiteâ€™s ath dept staff directory.""",1/7/2019
#USC defensive end commit Drake Jackson has been excellent today. His speed backside is deceptive. pic.twitter.com/MLQV2MUcSH,1/1/2019
"Wouldn't be surprised if #USC pursues Jedd Fisch for vacant OC/QB coach job. Fisch did a good job improving UCLA's offense significantly after taking over, and has spent this season working with Rams and Sean McVay. Plus, he's worked with OL coach Tim Drevno before at Mich.",1/9/2019
"More weekend highlights from #LSU target Koy Moore (@asap_koy).

The Rummel star & one-time #USC put on this weekend in Las Vegas, as one of #STM QB Caleb Holstein (@caleb_holstein6)â€™s clear favorite targets in the @LABootleggersâ€™ first tourney of 2019.

@CAMP_HARDY @JimmyDetailpic.twitter.com/oOzDUOiJk9",2/27/2019
Redshirt senior John Houston has moved from WILL to MIKE where he will be making the defensive calls for the #USC defense. We talked with Houston about his new role and responsibilities heading into his final season at Troy. #FightOn https://247sports.com/college/usc/Article/USC-linebacker-John-Houston-middle-linebacker-move-129856254/Â â€_pic.twitter.com/jHz9c6DKD7,3/8/2019
"2019 #Rivals250 Gilbert, AZ (Williams Field) Safety Noa Pola-Gates @NoaPola makes it official tonight, ending his recruitment and will sign with #Nebraska #Huskers #GBR from Hawaii, during the @polynesiabowl #PolyBowl2k19 over #USC & #ASUpic.twitter.com/L4I2eLas8N",1/19/2019
"#Houston also spoke with #Cal defensive coordinator Tim DeRuyter and #USC offensive coordinator Kliff Kingsbury about its job, according to sources. @38Godfrey first reported those conversations. But Dana Holgorsen has been the top target all along.",12/31/2018
Is #USC losing its grip on West-Coast Recruiting? - Two 5-Star Prospects left the #Trojans off their list of Top Schools - They told us why & if that can change https://trojaninsider.com/s/1178/is-usc-losing-its-grip-on-the-west-coastÂ â€_ via @USCScoop ($) #FightOn,2/25/2019
Good news for #USC. Highest ranked signee. https://twitter.com/DaGman7/status/1093169444598104064Â â€_,2/6/2019
Helton confirms that CB Greg Johnson is out of the NCAA Transfer Portal #USC,3/9/2019
"Is Lynn Swann OK? Like he's not in a jail or in a hospital or being held captive by a foreign country somewhere? He's a free man choosing to stay in hiding while the football program appears to be experiencing a meltdown. Correct?
#USC",1/24/2019
Who are the greatest offensive linemen in #USC history? Our @GsonJW takes a look at the top-5 greatest to wear the cardinal and gold. https://247sports.com/college/usc/ContentGallery/USC-Trojans-football-best-offensive-tackles-Ron-Yary-Tony-Boselli-Tyron-Smith-Anthony-Munoz-Sam-Baker-Ron-Mix-129520373/Â â€_ #FightOnpic.twitter.com/bERKH8gO3Y,2/26/2019
"Orem (Utah) offensive tackle Hunter Hill recaps his official visit to #USC, set to reveal his college choice on national signing day: https://247sports.com/Article/College-Football-Recruiting-Hunter-Hill-discusses-USC-official-visit-set-for-signing-day-reveal-128658786/Â â€_ (VIP)pic.twitter.com/v3LyQN9Lcz",2/3/2019
Asked a #USC spokesman if Kliff Kingsbury is still a member of the Trojansâ€™ coaching staff: â€œHeâ€™s still listed on our websiteâ€™s ath dept staff directory.â€ù,1/7/2019
"Track Season is here! Get ready for a Sensational Sophomore Season. #TeeTeeTerry #WhereMyTeebabies #FightOn #USC #Trojans  
: @kushalhollapic.twitter.com/7YPe1MvNWV",1/17/2019
Not going to enter that conversation :)) #FightOn #USC,12/31/2018
SOURCE: Five-star WR recruit Bru McCoy name is now in the transfer portal. It went in at 2:08 PM PT today. McCoy started classes at #USC a few weeks ago.,1/24/2019
#USC defense tackles Ohio State tailback Keith Byars in 1985 Rose Bowl pic.twitter.com/Mz5XoPBB3a,1/1/2019
"Most #ESPN300 commits/signees (2019 class) Jan 28

#Alabama 25
#UGA 16
#GigEm #HookEm #Michigan 13
#Clemson 12
#Gators #LSU #ND #Sooners 11
#Auburn #Oregon #FSU 10
#PennState #Vols #OhioState 9
#USC 8
#Washington #Stanford 7 
#HailState 6
#Nebraska #SpursUp 5
#Arkansas #OleMiss 4",1/28/2019
"How cool is this 

Future #USC OL Jason Rodriguez got to spend part of his 18th Birthday with #USC Legend & Hall of Famer Ron Yary!  courtesy of @ScottRo83866595 #FightOnpic.twitter.com/htmYmkz7Nm",3/9/2019
Report: Kliff Kingsbury is considering resigning at #USC #FightOn to pursue #NFL opportunities. Would obviously be a major development.https://sports.yahoo.com/report-usc-denying-nfl-teams-permission-interview-kliff-kingsbury-181810801.htmlÂ â€_,1/5/2019
"#NorthTexas OC Graham Harrell is a hot commodity. Last month, he turned down a chance to be the OC at UNC but now #USC & OKState are both showing interest in him for their vacant OC jobs. The 33-yr-old ex NFL QB has helped UNT to Top 25 offenses the past 2 years.",1/27/2019
"Weird to me how many people are using Keith Belton leaving #USC as a means to dunk on the program, when I think we all agree the program needs to live up to the standard of change in personnel/culture Lynn Swann promised. Canâ€™t have it both ways.",2/28/2019
"#Alabama signee Taulia Tagovailoa, #Washington signee Faatui Tuitele, #USC commit Puka Nacua and un-committed  linebacker Henry Toâ€™otoâ€™o are being honored during a press conference for the Polynesian HOF HS  player of the year. The winner will be announced Friday night. pic.twitter.com/RXSmk40TYR",1/17/2019
Kliff Kingsbury leaving #USC to go coach Josh Rosen https://twitter.com/kwilli1046/status/1095140500598861824Â â€_,2/12/2019
Graham Harrell shares one reason why he became the Offensive Coordinator at #USC #FightOn @USCScooppic.twitter.com/KdJ9zRLSMi,2/25/2019
Top247 DB Noa Pola-Gates an enforcer in the third level: https://247sports.com/Player/Noa-Pola-Gates-46050931/Â â€_ #ASU #Nebraska #USC pic.twitter.com/MdU3LslLcY,1/1/2019
"M.G. Lord, a #USC professor, explains how the strong female-penned current incarnation of #CaptainMarvel was not always how the character was writtenhttp://thr.cm/DRIcBT",3/7/2019
I'm at the UW Rose Bowl tailgate party. Bummed because #USC should be here and we should have their coach. Ah well. Fight On!  pic.twitter.com/FTmYFMBBhJ â€“ at Rose Bowl Stadium,1/1/2019
SOURCE #USC OC/QB coach Kliff Kingsbury is meeting with the New York Jets now regarding their head coaching vacancy.,1/7/2019
"THE WAR ROOM: What are the latest developments involving #USC players in the transfer portal? Why was Bubba Bolden watching his former team practice Thursday?

Read here:
http://247sports.com/college/usc/Article/USC-Trojans-football-spring-camp-bubba-bolden-greg-johnson-velus-jones-129840780/Â â€_pic.twitter.com/0JYzw6ylTp",3/8/2019
2020 4-star out of Louisiana adds an offer from Les Miles. Heâ€™s currently committed to #USC. @JayhawkSlant @USC_Rivalshttps://twitter.com/asap_koy/status/1079892339668238336Â â€_,12/31/2018
"Texas has added a major piece to the #Longhorns future in landing five-star Bru McCoy, who will transfer from #USC. https://247sports.com/college/texas/Article/Ex-USC-Trojans-signee-five-star-ATH-Bru-McCoy-set-to-enroll-at-Texas-Longhorns-football-recruiting--128303098/Â â€_pic.twitter.com/HjaO4Vvlt7",1/25/2019
"Commitments on commitments! #USC picks up ANOTHER defensive back in three-star Centennial DB Jayden Williams (@OfficialxJayden) . More about the #Trojans latest secondary pickup (FREE) #NSD19:   

https://247sports.com/college/usc/Article/Jayden-Williams-USC-football-National-Signing-Day-2019-commitment-USC-recruiting-128726097/Â â€_pic.twitter.com/q0pcFlRCCi",2/5/2019
whos man is this #utaustin #atxpic.twitter.com/yA6CN8jSl7,1/13/2019
"Working at a university and in a city with a pretty rich scene of speakers has it perks. BUT if youâ€™re a scatterbrain like me, itâ€™s sometimes hard to keep up. Luckily I read emails

Catch this exciting event w/ @tjowens organized by @SAAUTX at #utaustin https://www.lib.utexas.edu/events/239",2/27/2019
"""I love the fact that Texas allows him on the field and his majestic nature. I'll just keep my head on a better swivel and pay him more respect in the future.""
#UTAustin #Longhorns #Bevohttps://twitter.com/statesman/status/1080540777120444416Â â€_",1/2/2019
ICYMI: Only quantum computers could solve this problem. Then an 18-year-old at #UTAustin showed how classical machines could do it too. https://buff.ly/2KduxFJ,2/8/2019
"There's a lot to love about #UTAustin, but the fact they bring a live steer onto the field at every game is definitely in my personal top 10. #BevoRuleshttps://twitter.com/MikeLeslieWFAA/status/1080270588915212293Â â€_",1/1/2019
Enjoy this beautiful weather and join us at noon today for an outdoor poetry reading to commemorate Black History Month. #UTAustin #blackhistorymonth #ATX #Poetrypic.twitter.com/ZvaeLdlCAI,2/13/2019
"Next Week: The @StraussCenter & @AtlanticCouncil host the Cyber 9/12 Strategy Challenge 'Austin Regionals' at #UTAustin! Student teams will develop a response to a simulated cyberattack over a number of rounds.

More: https://www.strausscenter.org/item/1924-cyber-9-12-challenge.htmlÂ â€_pic.twitter.com/LNnRbMnTnn",1/3/2019
"So I never really boosted myself enough for this accomplishment. But thinking about it rn I did great            
#UT23 #gonetotexas #UTaustin pic.twitter.com/uECAVgtSQu",1/15/2019
.@CoachTomHerman @gregfenves seeing players & staff laugh on field & in tunnel re penalties & unsportsmanlike behavior & ejection from the game is simply unacceptable for #UTAustin high moral standards #SugarBowl #AllstateSugarBowl #statesman #kvue #kxan #cbsaustin #FoxNews,1/1/2019
"Come find your roots and blossom with SDL!
#becauseofSDL #SDL #bloomwithSDL #UT #UTAustin pic.twitter.com/kXdl6r2wgx",1/18/2019
