content,replies,retweets,favorites,published_date,polarity,subjectivity
#Georgetown upsets No. 17 #Villanova to give Patrick Ewing his first win over a ranked team #Hoyas https://wjla.com/sports/college-basketball/georgetown-upsets-no-17-villanova-patrick-ewing-first-win-ranked-team_pic.twitter.com/6CIKvM65Jd,0.0,4,12,2/20/19 20:15,0.525,0.3666666666666667
"Nervous to apply for a job like ""Seasonal Sales Associate"" at Leslies? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #Retail #Georgetown, KY",0.0,0,0,4/2/19 15:01,0.5,0.5
"Wishing all our friends Happy New Year. We are very excited to welcome year 2019. Thank you for all your support to us thus far, truly appreciated from Meet Up Cafe & Bar #coffee #cafe #bar #georgetown #penang #malaysia #newyear #happynewyear #meetupcafebarpic.twitter.com/MjLRp1eVtV",0.0,0,1,1/1/19 1:19,0.4206439393939394,0.7382575757575758
Weekends are so sweet. (Pictured: peanut butter fudge GF cupcake) #georgetown #sweettreatpic.twitter.com/fGatQWoCA5,0.0,0,0,3/31/19 13:14,0.35,0.65
"We'll take ""Grassroots Politics"" for $200, Alex...In 1964, this #DC activist drove around the city with a cage full of rats and threatened to release them in #Georgetown unless the @CouncilofDC addressed the vermin problem in NE and SE. #DCHistoryhttps://blogs.weta.org/boundarystones/2015/07/16/julius-hobson-gets-out-rat-race_",0.0,4,2,1/3/19 10:33,0.35,0.55
Popped into Amazon Books in DC Saturday & signed some mermaids! Such fun! @amazonbooks #georgetown #books #WashingtonDC #Mermaid #themermaidssister #writerslifepic.twitter.com/1KPofRzdUZ,1.0,0,2,4/1/19 8:30,0.1875,0.35
Breakfast prep. Always good to start the day with a blast of these pickled in vinegar. #georgetown #streetfood http://bit.ly/2WkU2MCpic.twitter.com/5710R4Awtu,2.0,4,10,1/27/19 2:09,0.7,0.6000000000000001
"While the cherry blossoms in Washington, D.C. are in bloom, The @StRegisDC, @RitzCarlton #Georgetown, and @MHMarquisWDC have special cherry blossom offerings. http://bit.ly/2FOfbZk",1.0,1,11,4/1/19 8:00,0.35714285714285715,0.5714285714285714
Great day in #Georgetown for #DC Little League opening day.  Go #Unions Thanks to the @Nationals for their support and cool uniforms.pic.twitter.com/QFDHgpKUo6,0.0,0,16,3/30/19 14:38,0.290625,0.525
#Georgetown was in tonight and the latest to offer PG RJ Davis20 @ariidavis_ of @step_basketball & @NYRhoops #Hoyaspic.twitter.com/xRCeSF6Z9h,1.0,13,31,2/15/19 18:49,0.5,0.9
#Stanford football's defense stood up to the challenge to win 14-13 over Pittsburgh in Monday's Hyundai Sun Bowl. @StanfordFball http://ow.ly/3i8530n9hdkpic.twitter.com/mlSoop7gvH,0.0,2,1,12/31/18 16:45,0.8,0.4
#Stanford helped pioneer #AI. Now the #university wants to put #humans at its center. https://buff.ly/2HR0qGGpic.twitter.com/nCooojySnz,0.0,0,0,3/24/19 18:00,0.05,0.1
Here is a very well-done paper by Stanford students on what Blockchain can do for sustainability and social impact. Great read! #blockchain #blockchaintechnology #socialimpact #sustainability #stanford #business #education #researchhttps://www.gsb.stanford.edu/faculty-research/publications/blockchain-social-impact_,2.0,9,10,1/1/19 10:54,0.41111111111111115,0.37222222222222223
"On this day in 1902, #Michigan beat #Stanford 49-0 in the first #RoseBowl. #JimHarbaugh is still bragging about it 117 years later.pic.twitter.com/UohQVbfjcd",0.0,0,0,1/1/19 7:00,0.25,0.3333333333333333
"We need a whole lot more wellness at work. Join me on April 6 & 13 at @stanfordu for my continuing ed studies course, Workplace Wellness that Works.More info here: https://goo.gl/23w38n #continuinged #stanfordu #springregistration #stanford pic.twitter.com/blqhDXaG7C",0.0,1,1,3/26/19 5:30,0.39999999999999997,0.4666666666666666
"One on one with #Stanford RB signee Austin Jones.Sat down with him during @19AllAmerican Bowl week. He spoke about his commitment to David Shaw, game day at Stanford, his favorite coaching staff outside of Stanford, and more: https://247sports.com/Article/Getting-to-know-Stanford-signee-Austin-Jones-127529088/_ @rockwitaust @247Sportspic.twitter.com/HkP78PZHfY",1.0,8,12,1/8/19 11:53,0.08888888888888888,0.4477777777777778
4-star TE Lukas Ungar released a star-studded Top 5 & shared his thoughts on #OhioState #Clemson #Georgia #Stanford #PennState (VIP) @247fbrecruiting @seanfitz247 @KippLAdams @AnnaH247 @Bill_Kurelic @RJ_Abeytia @BrandonHuffman @Mansell247 https://247sports.com/Article/Lukas-Ungar-Georgia-Ohio-State-Penn-State-Stanford-Clemson-129395263/_,0.0,12,36,2/22/19 19:38,0.5,0.5
"Why did ABC News JUST NOW get rid of this 2004 ""Person Of The Week"" story that was responsible for this guy EASILY getting into #Harvard & #Stanford! And what roles did #UCBerkeley & #Princeton play in this? Was this a MUCH EARLIER cheating scandal? YUP!!https://abcnews.go.com/WNT/PersonOfWeek/story?id=319677&page=1_pic.twitter.com/gr2R8GRJUi",0.0,0,0,3/29/19 17:22,0.24722222222222223,0.6277777777777778
"So excited to see Drs. Spencer, Hryckowian, and Yoo at the #BMF awards! #stanford #microbiotapic.twitter.com/t5ZgQh60s7",0.0,0,2,3/28/19 11:43,0.46875,0.75
"After amazing, amazing presentations, @jameswallmd kicks off the pitch competition! #SharkTank #Stanford #UCSF #Pediatric #Device #Innovation @UCSFStanfordPDCpic.twitter.com/YgqksrZQ1U",0.0,0,9,3/29/19 12:42,0.675,0.9
#Stanford #University launches the #Institute for Human-Centered #ArtificialIntelligenceThe new institute will focus on guiding #AI to benefit #humanity . | via @stanford News#datascience #machinelearning #deeplearninghttps://news.stanford.edu/2019/03/18/stanford_university_launches_human-centered_ai/_,0.0,6,10,3/29/19 15:10,0.13636363636363635,0.45454545454545453
"One of our #engineering librarians, Alexandra Krogman, attended #D4D19 this month. She gave a talk on the impacts of #UI aesthetics & how we can improve the #UX of #library #websites by analyzing aesthetics. #Stanford #libux #design. More info & slides at https://d4d19.sched.com/event/JyIm/d17-02-is-your-library-website-beautiful_pic.twitter.com/bN4BMQunpg",0.0,2,4,3/27/19 17:35,0.5,0.5
#Stanford Peace & #NetballAmerica project this week in #Overberg using sport as a platform to teach peace building for positive change. Also funding #netball court @IOLsport @SAfmnews @TheStar_news @ashfakmohamed @enewsjockey @eNCA @sabcnews @SATodayNews #Capetown #WomenSportspic.twitter.com/v7raUxFyWd,0.0,3,4,3/26/19 3:08,0.22727272727272727,0.5454545454545454
"The 10th Under One Umbrella fundraiser for #Stanford Women's #Cancer Center was a night to remember, with stirring music from @KeithUrban, @GarthBrooks, and @TrishaYearwood. Thanks to all our guests and #NicoleKidman, our honorary co-chair! Learn more at http://underoneumbrella.stanford.edu.pic.twitter.com/AzVAkINy2f",2.0,11,33,3/8/19 11:07,0.21666666666666667,0.26666666666666666
#Stanford U found #apple watch is good detector of heart issues http://ow.ly/bd1o30oahsopic.twitter.com/b6ONY6ojRA,0.0,0,1,3/25/19 6:30,0.7,0.6000000000000001
LB Bobby Okereke with 34 3/4 arms one of the more surprising numbers this morning. Arms dangling down by his knees. #Stanford,2.0,12,31,1/22/19 6:09,0.3481481481481481,0.42962962962962964
"Congrats to #NMHalum Josh Sharma 15 #Stanford for earning #PAC12 Player of the Week for his 23 points, 18 rebound performance! He is the 6th #NMH alum to win a conference ROW or POW this season! #CollegeReady #GoNMH @Josharma20pic.twitter.com/0f6okEv6RU",0.0,1,20,1/1/19 5:36,1.0,0.4
"And, I just HAVE to repeat the post of my ""Tale of the Tape"" for Stanford vs. USC; I was really entertained by it (which could be the problem!) BUT I think I drew the right conclusions... https://wp.me/p56Jja-1vWK #FightOn #SwimmingWorld #Waterpolo #Stanford pic.twitter.com/aNzF8Zfpvv",0.0,1,3,4/1/19 14:38,0.26785714285714285,0.3678571428571429
Fun matchup in Tempe between @StanfordBSB and @PeppBaseball. The scout section here is almost full to see #Stanford lefty Erik Miller and OF Kyle Stowers. pic.twitter.com/QrgivbzGMz,2.0,6,16,2/17/19 13:33,0.32499999999999996,0.375
"QUICK LOOK: highlights of recent #Stanford commit Lukas Ungar, 2020 TE from Morristown, NJ  pic.twitter.com/7o9wIqPnsn",0.0,2,8,3/28/19 17:17,0.16666666666666666,0.375
"QUICK LOOK: highlights of recent #Stanford commit Lukas Ungar, 2020 TE from Morristown, NJ  pic.twitter.com/cvVMcWFY5B",0.0,2,2,3/29/19 17:30,0.16666666666666666,0.375
#Stanford women's basketball is as good as men's NCAA basketball.  love ND and Stanford!,0.0,0,0,4/1/19 19:20,0.6625,0.6000000000000001
i completely forgot to submit photos of me doing sports #havard #yale #usc #stanford pic.twitter.com/rBB8Er5PpK,0.0,3,53,3/12/19 15:32,0.1,0.4
"A big congrats to @Stanford for launching @StanfordHAI with their focus on the human-centered approach within AI. We share that and are likeminded, and we are excited seeing the approach grow. #ArtificialIntelligence #design #Stanford",0.0,0,0,3/31/19 14:13,0.1875,0.425
Thought-provoking #Stanford Cantor Art Center #citizenship #migration  @Stanfordpic.twitter.com/NI5X6D2mLc,0.0,0,0,3/28/19 14:46,0.15000000000000002,0.2
"#Stanford #UCBerkeley #Princeton #Harvard must return to a time when ethics & 'fair play' meant as much academics! To demonstrate this, Stanford University must, therefore, STOP DEFENDING & PROTECTING a graduate student who chose to cheat & defraud 1200 fellow students in 2004!pic.twitter.com/gTiZgbwx8R",0.0,0,0,4/1/19 10:58,0.475,0.55
"Kudos to #UO and #Stanford on winning their bowl games. Rooting for the #Utes to represent the #PAC12 and show our conference is more than it seems. Would like to see #UW win, but the #Buckeyes are a different animal. Still, you never know. #GoCougs",0.0,0,0,12/31/18 17:06,0.45,0.5625
Leave the old you in the Stone Age. #Plugintothepresent,76.0,99,601,2/7/19 9:04,0.1,0.2
Come on #Utes make is a #Pac12 sweep today!  Nice to see both #Stanford  & #OregonDucks win their respective #BowlGames  Rooting big time 4 the #UWHuskies 2 win the #RoseBowl tomorrow!!!,0.0,0,0,12/31/18 19:09,0.48,0.4
Came downstairs to see my husband watching womens NCAA basketball #EliteEight with #NotreDame and #Stanford. Husband: These women are better than some of the mens teams. People need to give womens sports their due. And thats one of the many reasons why I love my husband.,0.0,0,2,4/1/19 18:39,0.34375,0.49375
#Stanford #NotreDame women's basketball is the best!!!,0.0,0,0,4/1/19 19:24,1.0,0.3
"Do you have the energy you need to do your best work? Join my colleague @motioninfusion on April 6 & 13 at @stanford for her continuing ed studies course, Workplace Wellness that Works. https://buff.ly/2Yx0ilA #continuinged #stanfordu #springregistration #stanford pic.twitter.com/oF0pShRmMh",0.0,0,1,3/25/19 14:42,1.0,0.3
Stanford giving robotic hands sense of human touch. Researchers at Stanford University developed an electronic glove that gives robots a sense of touch and dexterity that humans enjoy. #robotics #stanford http://ed.gr/797rpic.twitter.com/bPxUrvdbsh,0.0,0,0,4/2/19 15:00,0.1,0.275
"#WomenInScience  #WomenInSTEM #Pioneer   Before becoming the 1st American woman in space, #SallyRide earned her PhD in physics at #Stanford University. Now #Stanford is renaming a residential complex in Ride's honor. https://stanford.io/2GPGunV \@Stanford @SallyRideSci #HRV",0.0,32,58,3/1/19 9:34,0.05000000000000001,0.4166666666666667
#Stanford head coach Tara Vanderveer at the podium (shes got a glow to her cause that happens when you go to 12 straight Sweet 16s) pic.twitter.com/8lpII62Pke,1.0,0,4,3/29/19 12:39,0.275,0.525
Having fun in the #Stanford trophy room! pic.twitter.com/cGegjJ25Js,0.0,0,1,3/30/19 12:25,0.375,0.2
Congratulations to the winners and to all of the finalists!! Our future is in amazing hands!  #Stanford #Pediatric #Device #Innovation #SharkTankhttps://twitter.com/UCSFStanfordPDC/status/1111758524747415552_,0.0,1,9,3/29/19 16:04,0.37500000000000006,0.5125
The wait is over! New Article out now!! The inside scoop on how to get into Stanford University. Check it out at http://scorestudent.com ... What college are you striving to get into and want me to cover next? ... #stanford #stanforduniversity #gostanfordpic.twitter.com/x4tWzi7jW5,0.0,0,0,3/30/19 14:51,0.1065340909090909,0.22727272727272727
"#Stanford just launched an Institute for Human-Centered #ArtificialInteligence claiming that ""The creators and designers of AI must be broadly representative of humanity.""Out of 121 faculty members most are men and not a single faculty member is Black.https://qz.com/1578617/stanfords-new-diverse-ai-institute-is-overwhelmingly-white-and-male/_",1.0,4,8,3/27/19 17:10,0.1994047619047619,0.3422619047619047
2/2: #Stanford Universitys significant reserves and liquidity amply cover even the most sizable long-dated maturities #highered #HigherEducation #StanfordUniversity http://ow.ly/J7MS50oh67ppic.twitter.com/wshqGa2IVH,0.0,0,0,3/27/19 9:52,0.4375,0.6875
"At #Stanford I learned to recognize my potential. As a rookie I gained the confidence to make the most of it. I still remember attending the @nflpa Rookie Premiere, and now its your chance to experience it. Start going live NOW to get the competitive edge https://sportscastr.com/rookiepremierepic.twitter.com/fbjWngRrYO",5.0,21,240,3/29/19 9:21,0.21212121212121213,0.6666666666666666
#Stanfords new #AI institute is inadvertently showcasing one of #techs biggest problems https://buff.ly/2Fs0oSR via @qz #DataScience #Cloudpic.twitter.com/soOcGertjv,0.0,1,0,3/26/19 11:16,0.13636363636363635,0.45454545454545453
"Coming soon in Menlo Park! #Updated Sharon Heights #home with 3 bedrooms, 2.5 baths, and 2,390 SF. For more information, visit http://44LaLoma.com#comingsoon #menlopark #realestate #californiarealestate #siliconvalley #stanford #menloparkca #newlisting #realtor #brokerpic.twitter.com/7EJmWIlzga",0.0,0,0,3/26/19 9:34,0.5,0.5
"Why #Harvard, #Yale And #Stanford May Not Be The Best Colleges https://buff.ly/2TQ4Dwx #education #lifestylepic.twitter.com/C3JhdI18uZ",0.0,0,0,4/2/19 6:16,1.0,0.3
#Stanford FCU Mortgage Consultants have only your best interest at heart and will work to make the home loan process a slam dunk! http://ow.ly/WkRx50n1PpU #MarchMadnesspic.twitter.com/5JBWEF0qGa,0.0,0,0,3/27/19 11:35,0.5,0.65
#Stanford #notre dame loving this game,0.0,0,0,4/1/19 19:18,0.09999999999999998,0.675
Ever see a game where teams combine for more rebounds than points?!  #stanford #missouristatepic.twitter.com/PCzauisEbd,0.0,0,2,3/30/19 17:37,0.11249999999999999,0.45
"#MIT, #Stanford, #Berkeley announce the launch of a globally scalable decentralized payments network and the development of the #cryptocurrency Unit-e. TPS will be 10K, #XPR is 1.5K and #VISA is 25K. Just being faster doesnt mean being better, gotta be permissionless. #BTC #ETH",13.0,20,74,1/18/19 7:40,0.0625,0.3958333333333333
"#Globalization has lost its moral compass and needs a new set of values! It's a dog eat dog world and the #globalization theories taught in #Harvard, #Stanford don't apply anymore: @HorasisOrg Chairmanhttps://youtu.be/K3DIzxFrh9E",4.0,27,44,3/3/19 2:21,0.08522727272727272,0.3522727272727273
Stanford University launch Institute for Human-Centred AI. Interesting to see an educational organisation like this take such a step #ai #bigdata #harveynash #Stanford http://tinyurl.com/yx9gnboupic.twitter.com/uzEtWd47Wz,0.0,2,2,3/27/19 7:16,0.25,0.4166666666666667
"See no evil, hear no evil, speak no evil, Dr. Reich? #UCBerkeley heavily involved in this scandal (and its cover-up), Dr. Reich, as is #Stanford!!! What are they going to do about it? What will you? Help in the cover-up? Help cover-up what Dr. R. Falcone & others did in 2004?",0.0,0,0,4/1/19 15:36,0.27734375,0.875
"#Stanford should now deny a PhD to & expel THIS #plagiarist, cheater, scammer & fraudster! They know what he did & when he did it! No denials! First big academic scandal of the 21st century!(Why GONE now?) https://abcnews.go.com/WNT/PersonOfWeek/story?id=319677&page=1_http://www.nbcnews.com/id/6666008/ns/us_news-environment/t/energy-invention-nets-scholarship-teen/_http://articles.latimes.com/2005/jan/05/local/me-class5_",0.0,0,1,3/25/19 11:06,0.0625,0.10833333333333334
"CONGRATULATIONS to the Notre Dame Women's Basketball Team, for defeating #Stanford & making it to another #FinalFour. I know the teams in this Final Four are gonna be really strong & tough. But this Fighting Irish team, the DEFENDING National Champions... are ready.",0.0,0,4,4/1/19 20:10,0.048888888888888885,0.6133333333333334
#Stanford WR JJ Arcega-Whiteside REGULARLY creates downfield separation against NFL competition.Multiple reps from the ND game illustrate his great understanding of leverage and accordingly nuanced route-running. Great player. #NFLDraftFull article: https://thedraftnetwork.com/2019/02/15/video-jj-arcega-whiteside-can-separate-downfield/_pic.twitter.com/JC7ywiDt4X,3.0,7,49,2/15/19 14:26,0.25833333333333336,0.42115384615384616
"Bingham three-star linebacker Sione Fotu, one of the top defenders in the state of Utah, set to visit #Cal, #Stanford and #Nebraska the next two weeks: https://247sports.com/Article/College-Football-Recruiting-Sione-Fotu-set-to-visit-Cal-and-Stanford-looking-toward-Nebraska-UCLA-and-USC-as-well-130815012/_pic.twitter.com/YHFZBX5Gbg",0.0,19,39,4/2/19 13:53,0.25,0.25
Stanfords Dollys are the best #stanford #stanforddollys #NCAATournament2019pic.twitter.com/uF6yEizRjQ,0.0,0,0,4/1/19 19:11,1.0,0.3
"The #Stanford way  8 Semester graduates The benefits of finishing HS career w/ #Teammates #Family & friends  Spring sports, prom, graduating w/ your class, making lifelong memories! Pushing yourself w/ challenging HS academic curriculum Congrats @Kbk1Kyu  #StanfordManpic.twitter.com/EZJW6sq8br",0.0,6,34,4/1/19 9:37,0.125,0.5333333333333333
Next huge cheating scandal? Why did 1200 students get cheated in 2004 & why did the media help in the cover-up? Why is this guy now getting a PhD at #Stanford?(Gone!!! Why now?!!) https://abcnews.go.com/WNT/PersonOfWeek/story?id=319677&page=1_http://www.nbcnews.com/id/6666008/ns/us_news-environment/t/energy-invention-nets-scholarship-teen/_https://www.sandiegouniontribune.com/sdut-encinitas-student-wins-national-science-prize-2004dec07-story.html_http://articles.latimes.com/2005/jan/05/local/me-class5_,0.0,0,1,3/25/19 11:12,0.5,0.45
"In light of the #Theranos scandal & now the celebrity cheating scandal, what will happen to #Stanford's reputation when the truth comes out about the fraudulent 2004 Siemens 'competition' & news that its winner will now be getting a PhD from #Stanford (after attending #Harvard)?!",0.0,0,0,3/25/19 18:44,0.5,0.7
"Happily, a #Stanford studyrecently foundthat having a #doctor or a #nurse in the family is associated with living longer and a lower likelihood of things like heart attacks or diabetes, presumably due to the effect of the 'informal' health guidance from a loved one.https://twitter.com/StanfordMed/status/1111451620347445248_",0.0,0,0,3/29/19 4:42,0.4583333333333333,0.725
"Many vegetables, fruits and grains are good sources of iron. But not all iron is the same, and some foods actually make it harder for your body to absorb iron, explains the #Stanford Blood Center @giveblood https://stan.md/2uzRCwQ #GoVegan",0.0,3,8,3/31/19 15:33,0.16666666666666666,0.23750000000000004
Most #ESPNJr300 commits as of March 21:#Alabama 11#Clemson #LSU 8#Canes 7#Gators 6#OhioState #FSU 5#UGA #Sooners #Longhorns #NotreDame 4#SouthCarolina #GigEm #Stanford #Michigan #PennState 3#UNC #HailState #Wisconsin #Vols 2,2.0,32,156,3/21/19 5:16,0.5,0.5
"And here's another HUGE #plagiarism, cheating & FRAUD scandal that the press & #Stanford is terrified of (b/c they HELPED cover it up)! ABC News just 'deep-sixed' its story amid rumors that confessions now exist!(GONE see below!) https://abcnews.go.com/WNT/PersonOfWeek/story?id=319677&page=1_http://articles.latimes.com/2005/jan/05/local/me-class5_pic.twitter.com/BPXM4GvKPs",0.0,0,0,3/27/19 15:11,0.7812500000000001,0.9
"Great night canvassing in #Stanford #thurrock - its not just about #brexit - we are getting on with the job to build a cleaner, safer and more prosperous borough! #ToryCanvasspic.twitter.com/F9PnA3MF19",3.0,4,12,3/27/19 12:59,0.7125,0.625
NEW: 2020 five-star OL Myles Hinton (who's very quiet) details his decision to commit to #Stanford. When did he know? How long was he leaning towards #GoBlue? What put the Cardinal over the top? Get all the answers here: https://rvls.co/Hinton1-09pic.twitter.com/fms3Y6JLdY,0.0,6,17,1/9/19 18:38,0.14659090909090908,0.446969696969697
"Huge commitment for #Stanford #GoCardinal from four-star WR John Humphreys. Big-time outside target with great speed, great hands and playmaking ability. @premiumsportsla",0.0,5,19,3/14/19 10:00,0.5,0.6125
[#Research] Stanfords new AI institute (@StanfordHAI) is inadvertently showcasing one of techs biggest problems https://qz.com/1578617/ via @qz#AI #IA #university #Stanford #algorithm #bias,0.0,4,3,3/25/19 1:06,0.13636363636363635,0.45454545454545453
"First #Speaker of the day, Mr. Phil Boehm of Boehm & Associates #WorkComp #HFMANCA #RevCycle #Roadshow  #Stanford pic.twitter.com/Z4weNcHvNN  at Stanford School of Medicine",0.0,0,0,3/26/19 10:29,0.25,0.3333333333333333
"Great discussion on Innovation from small markets to the masses with @jameswallmd, @sanjduttamd, Dr. Janene Fuerech, and Dr. Eric Chehab while the judges choose a #SharkTank winner! @UCSFStanfordPDC #Pediatric #Innovation #Stanford #UCSFpic.twitter.com/hiR2YbdjUw",0.0,1,5,3/29/19 14:58,0.24375000000000002,0.575
"It is interesting to see how to model #NLP tasks as a #Question_Answering problem. For example, #MachineTranslation can be modeled as #QA?#Stanford #CS224N: NLP with #DeepLearning - #MultiTasks #Learning https://youtu.be/M8dsZsEtEsgpic.twitter.com/iB0v5IuekC",0.0,0,3,3/29/19 9:57,0.5,0.5
"Guys I got into Harvard, Stanford, Yale, Columbia, UPenn, Brown, and Cornell. Can I get a RT for good luck or what #harvard #yale #stanford #columbia #upenn #brown #cornellpic.twitter.com/b8vi9At1VU",3.0,152,160,3/29/19 17:48,0.7,0.6000000000000001
#Stanford looks to put humans at the center of #ArtificialIntelligence with their new think tank: https://wapo.st/2U0XJcL #AI #SiliconValley #technologypic.twitter.com/n61uYqF7zO,0.0,1,3,3/27/19 14:29,0.018181818181818174,0.2772727272727273
"If you're in the Bay Area, please join us on Wednesday evening at the #Stanford #CS224n Poster Session! Over 450 students will be presenting over 250 impressive projects on #NLP and #DeepLearning.Open to the public. Details here: https://www.facebook.com/events/1218481914969541_",1.0,10,55,3/18/19 17:14,0.3333333333333333,0.5222222222222223
"Thats a wrap! HAKU Conference was a wonderful collaboration of Native premed, med students, docs and representatives #AAMC @AaIP #ANAMS #Stanford #UCLA #UCRiverside #Kaiser #UCSD #UCDavis #MtSinai all working together to improve the representation of Native students in medicine!pic.twitter.com/iDXwkc3VUn",0.0,4,10,3/31/19 2:19,1.0,1.0
#Stanford TE Kaden Smith said he will meet with the #Patriots tonight. Loves to block and his favorite route is the seam ball.,0.0,7,27,3/1/19 12:12,0.5,1.0
"This morning @HFDCathedral there's some fine music: #Byrd 4 part Mass at 1000 with other works by #Farrant and #Tallis; at 1130 #Sumsion, #Stanford, #Gibbons and #Bach's BWV 671. All welcomepic.twitter.com/pJGBpjs9OT",0.0,5,17,3/17/19 1:17,0.14583333333333334,0.4375
"St. Louis (Mo.) CBC 2020 OL Brady Feeney was recently offered by #BallState. #Michigan, #Nebraska, #Stanford, #Oklahoma and others are interested. (VIP)https://247sports.com/Article/Major-programs-in-contact-with-2020-OL-Brady-Feeney-127580124/_",1.0,16,71,1/9/19 10:23,0.125,0.375
"1/2: #Stanford Universitys expanding #healthcare operations are driving revenue growth, while investments and philanthropy add to its significant wealth #highered #HigherEducation #StanfordUniversity http://ow.ly/uloG50oh5FVpic.twitter.com/fiCWvzOepL",0.0,0,0,3/27/19 9:50,0.375,0.875
"#Stanford admits lying & cheating students while rejecting hardworking honest ones! THAT'S NOT RIGHT! Shame on them! Shame on Stanford's President! Shame on the Administration! And, shame on their cowardly & unethical faculty too! They all know what's going on! What the HELL!!!",0.0,0,0,4/2/19 11:29,0.125,0.7178571428571429
"Old Stanfords 1853, Long Lane. Now moved around the corner but you can't beat the architecture. #stanford #coventgarden #maps https://www.instagram.com/p/Bvbn7I_H59C/?utm_source=ig_twitter_share&igshid=phk0o7xcfmia_",2.0,2,6,3/25/19 5:40,0.025,0.30000000000000004
"#Stanford offered Lawndale (Calif) DL Tuli Tuipilulotu, #Cardinal were active today putting new scholarship offers outhttps://twitter.com/TuipulotuTuli/status/1103883886256316416_",0.0,8,19,3/7/19 21:06,0.03434343434343434,0.3515151515151515
"Good bit of work again tonight.  Work in our back office tracks a  across the county to #Stanford linked to a murder.  Units find it, plot up on address then commit in & catch suspect.  Wanted for murder in @metpoliceuk Sept 2018.   seized. #Teamwork #Protect @SuptPaulWellspic.twitter.com/7fL2pZ5Nyz",8.0,8,96,1/6/19 11:51,0.35,0.30000000000000004
Most #ESPNJr300 (2020 class) commits after #LSU #HookEm & #Vols additions:#Alabama 10#LSU 9#Miami 7#Gators #Clemson #OhioState 6#FSU #Longhorns 5#Sooners #GigEm 4#UGA #NotreDame #Michigan #SouthCarolina #PennState #HailState 3#Stanford #Auburn #Wisconsin #UNC #Vols 2,4.0,54,225,2/18/19 5:06,0.5,0.5
"As our president @GailOMellow gets ready to step down in August, check out her exit interview with @anya1anya of @npr_ed: ""Why #Harvard, #Yale And #Stanford May Not Be The 'Best' Colleges"" https://n.pr/2CFqXmR",0.0,3,7,3/29/19 12:09,0.34814814814814815,0.362962962962963
Spent the day at @INTERPOL_HQ presenting our policy paper on partnerships in intl orgs with @SLSPolicyLab. Great conclusion of two quarters of research! #cybercrime #internationallaw #internationalsecurity #internationalorganizations #stanford pic.twitter.com/1nHpYA93WX,0.0,0,3,3/25/19 12:05,0.45,0.425
#NotreDame guards Young and Mabrey are combined 1 of 13 from the floor. Williams and Carrington are 8 of 20  in the #Stanford backcourt.,0.0,0,1,4/1/19 18:53,0.1,0.4
WATCH: Terrence Young (@terrence321) breaks down his younger sister Jackie's 25-point outburst in 84-68 #NotreDame win over #Stanford as #GoIrish reach their seventh Final Four in nine years.https://www.indystar.com/videos/sports/college/notre-dame/notre-dame-insider/2019/04/02/terrence-young-after-his-sister-jackie-young-led-notre-dame-back-final-four/3339217002/_,1.0,8,33,4/1/19 21:32,0.1488888888888889,0.4177777777777778
"And here's another HUGE #plagiarism, cheating & FRAUD scandal that the press is terrified of (b/c they HELPED cover it up)! ABC News just 'deep-sixed' its story amid rumors that confessions now exist! This guy's now at #Stanford!https://abcnews.go.com/WNT/PersonOfWeek/story?id=319677&page=1_http://www.nbcnews.com/id/6666008/ns/us_news-environment/t/energy-invention-nets-scholarship-teen/_pic.twitter.com/5K8wcJr9Qv",0.0,0,0,3/27/19 11:10,0.7812500000000001,0.9
"Do you have the energy you need to do your best work? Join my colleague @motioninfusion on April 6 & 13 at @stanford for her continuing ed studies course, Workplace Wellness that Works. http://bit.ly/2usXhVr #continuinged #stanfordu #springregistration #stanford pic.twitter.com/kwRAIMCkNS",0.0,0,1,3/25/19 16:24,1.0,0.3
"Technisys is at @ZDNet. The article ""Brazilian bank #Bradesco reaches new #AI high"", highlights the report created by Technisys and #Stanford University. According to the study, 3 out of 5 #banks in Latin America are investing in digital projects. http://ow.ly/gYMB30ocAGLpic.twitter.com/38EQ5nexoY",0.0,1,1,3/26/19 12:40,0.0987878787878788,0.3315151515151515
Its not a matter of IF four-star 2020 Corona Del Mar WR John Humphreys (@JohnHumphreys06) will eat but how much. Been in the endzone a lot this afternoon for @premiumsportsla #USC #Stanford #NotreDamepic.twitter.com/lK5pSyfAka,2.0,14,74,2/2/19 12:22,0.2,0.2
"Greater Atlanta Christian coach Tim Hardy calls new #Stanford five-star OL commit Myles Hinton a ""renaissance man."" The 2020 also won state in discus, has had art showcased inside the Civil Rights Museum in Atlanta, an avid fisherman that loves biology. https://247sports.com/Article/Five-star-offensive-lineman-Myles-Hinton-commits-to-Stanford-Cardinal-football-recruiting-127608876/_",3.0,3,46,1/9/19 18:41,0.2215909090909091,0.48863636363636365
"I still think its funny that #Stanford will fly folks around the world to give their seminars, yet we have a 20-per-head cap on our post-seminar dinners... https://twitter.com/seis_matters/status/1100405399138689030_",8.0,2,73,2/26/19 6:43,0.525,0.95
FINAL: #ArizonaWildcats eke out a tough 75-70 road win over the #Stanford Cardinal in Palo Alto. PHOTO GALLERY   >> http://tucne.ws/13ojpic.twitter.com/Mk6PKbzkk8,0.0,5,21,1/9/19 23:09,0.13703703703703704,0.7444444444444445
